data point ID,annotator ID,label,original_text
3109,adjudicated,1,"The first time I felt fear I was 41 years old. People have always said I was brave. When I was little, I'd climb the highest tree, and I'd approach any animal fearlessly. I liked challenges. My father used to say, ""Good steel can withstand any temperature.""And when I entered into Colombian politics, I thought I'd be able to withstand any temperature. I wanted to end corruption; I wanted to cut ties between politicians and drug traffickers. The first time I was elected, it was because I called out, by name, corrupt and untouchable politicians. I also called out the"
1823,adjudicated,1,"By the end of this year, there'll be nearly a billion people on this planet that actively use social networking sites. The one thing that all of them have in common is that they're going to die. While that might be a somewhat morbid thought, I think it has some really profound implications that are worth exploring.What first got me thinking about this was a blog post authored earlier this year by Derek K. Miller, who was a science and technology journalist who died of cancer. And what Miller did was have his family and friends write a post that"
2781,adjudicated,1,"Over a million people are killed each year in disasters. Two and a half million people will be permanently disabled or displaced, and the communities will take 20 to 30 years to recover and billions of economic losses.If you can reduce the initial response by one day, you can reduce the overall recovery by a thousand days, or three years. See how that works? If the initial responders can get in, save lives, mitigate whatever flooding danger there is, that means the other groups can get in to restore the water, the roads, the electricity, which means then the construction"
2841,adjudicated,2,"Imagine you're in Rome, and you've made your way to the Vatican Museums. And you've been shuffling down long corridors, past statues, frescoes, lots and lots of stuff. You're heading towards the Sistine Chapel. At last — a long corridor, a stair and a door. You're at the threshold of the Sistine Chapel.So what are you expecting? Soaring domes? Choirs of angels? We don't really have any of that there. Instead, you may ask yourself, what do we have?Well, curtains up on the Sistine Chapel. And I mean literally, you're surrounded by painted curtains, the original decoration of this chapel."
2606,adjudicated,3,"America's favorite pie is?Audience: Apple. Kenneth Cukier: Apple. Of course it is. How do we know it? Because of data. You look at supermarket sales. You look at supermarket sales of 30-centimeter pies that are frozen, and apple wins, no contest. The majority of the sales are apple. But then supermarkets started selling smaller, 11-centimeter pies, and suddenly, apple fell to fourth or fifth place. Why? What happened? Okay, think about it. When you buy a 30-centimeter pie, the whole family has to agree, and apple is everyone's second favorite. (Laughter) But when you buy an individual 11-centimeter pie, you"
3025,adjudicated,1,"Five years ago, I had my dream job. I was a foreign correspondent in the Middle East reporting for ABC News. But there was a crack in the wall, a problem with our industry, that I felt we needed to fix. You see, I got to the Middle East right around the end of 2007, which was just around the midpoint of the Iraq War. But by the time I got there, it was already nearly impossible to find stories about Iraq on air. Coverage had dropped across the board, across networks. And of the stories that did make it,"
365,adjudicated,2,"If you take 10,000 people at random, 9,999 have something in common: their interests in business lie on or near the Earth's surface. The odd one out is an astronomer, and I am one of that strange breed. (Laughter) My talk will be in two parts. I'll talk first as an astronomer, and then as a worried member of the human race. But let's start off by remembering that Darwin showed how we're the outcome of four billion years of evolution. And what we try to do in astronomy and cosmology is to go back before Darwin's simple beginning, to"
583,adjudicated,1,I get asked a lot what the difference between my work is and typical Pentagon long-range strategic planners. And the answer I like to offer is what they typically do is they think about the future of wars in the context of war. And what I've spent 15 years doing in this business — and it's taken me almost 14 to figure it out — is I think about the future of wars in the context of everything else. So I tend to specialize on the scene between war and peace. The material I'm going to show you is one
3036,adjudicated,1,"(Guitar)(Singing)Rollercoaster, carousel.Where the highs are heaven, but the lows, oh, they can be hell.You can grab the ring, you can ring that bell,when the ride is over, you can never tell.People tell you this one thing — will make your life complete.So you, you give it everything you got and you wind up on the street. Then one day you wake up,and they tell you ""you're a queen,""but then you find that someone else is pulling on the strings.Rollercoaster, carousel.Where the highs are heaven, but the lows, oh, they can be hell.You can grab the ring, you can ring that"
2883,adjudicated,1,"So there are lands few and far between on Earth itself that are hospitable to humans by any measure, but survive we have. Our primitive ancestors, when they found their homes and livelihood endangered, they dared to make their way into unfamiliar territories in search of better opportunities. And as the descendants of these explorers, we have their nomadic blood coursing through our own veins. But at the same time, distracted by our bread and circuses and embroiled in the wars that we have waged on each other, it seems that we have forgotten this desire to explore. We, as"
1121,adjudicated,1,"Some 17 years ago, I became allergic to Delhi's air. My doctors told me that my lung capacity had gone down to 70 percent, and it was killing me. With the help of IIT, TERI, and learnings from NASA, we discovered that there are three basic green plants, common green plants, with which we can grow all the fresh air we need indoors to keep us healthy. We've also found that you can reduce the fresh air requirements into the building, while maintaining industry indoor air-quality standards.The three plants are Areca palm, Mother-in-Law's Tongue and money plant. The botanical names"
2400,adjudicated,1,"Africa is booming. Per capita incomes since the year 2000 have doubled, and this boom is impacting on everyone. Life expectancy has increased by one year every three years for the last decade. That means if an African child is born today, rather than three days ago, they will get an extra day of life at the end of their lifespan. It's that quick. And HIV infection rates are down 27 percent: 600,000 less people a year are getting HIV in sub-Saharan Africa. The battle against malaria is being won, with deaths from malaria down 27 percent, according to the"
3145,adjudicated,2,"So, Ma was trying to explain something to me about Grandma and when they grew up, but I couldn't pay attention to her because I was five years old, and I was petrified. I had just seen The Green Lady. Now, about a week earlier, I'd watched that movie ""Godzilla,"" the one about that huge lizard-like beast storming a major city, and the thought of a green monster coming for me was stuck in my mind. And yet there I was, at the tip of Lower Manhattan with my mom, just staring at her: her horns, her muscles — all"
1699,adjudicated,1,"I have had the distinct blessing in my life to have worked on a bunch of amazing projects. But the coolest I ever worked on was around this guy. This guy's name is TEMPT. TEMPT was one of the foremost graffiti artists in the 80s. And he came up home from a run one day and said, ""Dad, my legs are tingling."" And that was the onset of ALS. So TEMPT is now completely paralyzed. He only has use of his eyes.I was exposed to him. I have a company that does design and animation, so obviously graffiti is definitely"
1770,adjudicated,2,"I'm a contemporary artist with a bit of an unexpected background. I was in my 20s before I ever went to an art museum. I grew up in the middle of nowhere on a dirt road in rural Arkansas, an hour from the nearest movie theater. And I think it was a great place to grow up as an artist because I grew up around quirky, colorful characters who were great at making with their hands. And my childhood is more hick than I could ever possibly relate to you, and also more intellectual than you would ever expect. For"
2421,adjudicated,1,"We have a global health challenge in our hands today, and that is that the way we currently discover and develop new drugs is too costly, takes far too long, and it fails more often than it succeeds. It really just isn't working, and that means that patients that badly need new therapies are not getting them, and diseases are going untreated. We seem to be spending more and more money. So for every billion dollars we spend in R&D, we're getting less drugs approved into the market. More money, less drugs. Hmm.So what's going on here? Well, there's a"
2444,adjudicated,3,"My job is to design, build and study robots that communicate with people. But this story doesn't start with robotics at all, it starts with animation. When I first saw Pixar's ""Luxo Jr.,"" I was amazed by how much emotion they could put into something as trivial as a desk lamp. I mean, look at them — at the end of this movie, you actually feel something for two pieces of furniture.(Laughter)And I said, I have to learn how to do this. So I made a really bad career decision.(Laughter)And that's what my mom was like when I did it.(Laughter)I"
2795,adjudicated,1,"When I was only three or four, I fell in love with poetry, with the rhythms and the music of language; with the power of metaphor and of imagery, poetry being the essence of communication — the discipline, the distillation. And all these years later, the poems I'll read today are from my just-finished seventh book of poetry.Well, five years ago, I was diagnosed with Parkinson's disease. Though there's no cure yet, advances in treatment are really impressive. But you can imagine that I was appalled to learn that women are largely left out of research trials, despite gender-specific medical"
2046,adjudicated,1,"I'm going to talk to you about optimism — or more precisely, the optimism bias. It's a cognitive illusion that we've been studying in my lab for the past few years, and 80 percent of us have it.It's our tendency to overestimate our likelihood of experiencing good events in our lives and underestimate our likelihood of experiencing bad events. So we underestimate our likelihood of suffering from cancer, being in a car accident. We overestimate our longevity, our career prospects. In short, we're more optimistic than realistic, but we are oblivious to the fact.Take marriage for example. In the Western"
2683,adjudicated,1,"While preparing for my talk I was reflecting on my life and trying to figure out where exactly was that moment when my journey began. A long time passed by, and I simply couldn't figure out the beginning or the middle or the end of my story. I always used to think that my beginning was one afternoon in my community when my mother had told me that I had escaped three arranged marriages by the time I was two. Or one evening when electricity had failed for eight hours in our community, and my dad sat, surrounded by all"
2462,adjudicated,1,"I'd like to talk today about a powerful and fundamental aspect of who we are: our voice. Each one of us has a unique voiceprint that reflects our age, our size, even our lifestyle and personality. In the words of the poet Longfellow, ""the human voice is the organ of the soul."" As a speech scientist, I'm fascinated by how the voice is produced, and I have an idea for how it can be engineered. That's what I'd like to share with you.I'm going to start by playing you a sample of a voice that you may recognize. Recording) Stephen"
2153,adjudicated,1,"I want to talk to you today about a difficult topic that is close to me, and closer than you might realize to you.I came to the UK 21 years ago, as an asylum-seeker. I was 21. I was forced to leave the Democratic Republic of the Congo, my home, where I was a student activist. I would love my children to be able to meet my family in the Congo.But I want to tell you what the Congo has got to do with you. But first of all, I want you to do me a favor. Can you all"
1929,adjudicated,1,"I was offered a position as associate professor of medicine and chief of scientific visualization at Yale University in the department of medicine. And my job was to write many of the algorithms and code for NASA to do virtual surgery in preparation for the astronauts going into deep-space flight, so they could be kept in robotic pods. One of the fascinating things about what we were working on is that we were seeing, using new scanning technologies, things that had never been seen before. Not only in disease management, but also things that allowed us to see things about"
1922,adjudicated,1,"Hi. Today, I'm going to take you through glimpses of about eight of my projects, done in collaboration with Danish artist Soren Pors. We call ourselves Pors and Rao, and we live and work in India.I'd like to begin with my very first object, which I call ""The Uncle Phone."" And it was inspired by my uncle's peculiar habit of constantly asking me to do things for him, almost like I were an extension of his body — to turn on the lights or to bring him a glass of water, a pack of cigarettes. And as I grew up,"
2677,adjudicated,1,"As an Arab female photographer, I have always found ample inspiration for my projects in personal experiences. The passion I developed for knowledge, which allowed me to break barriers towards a better life was the motivation for my project I Read I Write.Pushed by my own experience, as I was not allowed initially to pursue my higher education, I decided to explore and document stories of other women who changed their lives through education, while exposing and questioning the barriers they face. I covered a range of topics that concern women's education, keeping in mind the differences among Arab countries"
2912,adjudicated,1,"By raising your hand, how many of you know at least one person on the screen? Wow, it's almost a full house. It's true, they are very famous in their fields. And do you know what all of them have in common? They all died of pancreatic cancer. However, although it's very, very sad this news, it's also thanks to their personal stories that we have raised awareness of how lethal this disease can be.It's become the third cause of cancer deaths, and only eight percent of the patients will survive beyond five years. That's a very tiny number, especially"
2060,adjudicated,2,"Is E.T. out there? Well, I work at the SETI Institute. That's almost my name. SETI: Search for Extraterrestrial Intelligence. In other words, I look for aliens, and when I tell people that at a cocktail party, they usually look at me with a mildly incredulous look on their face. I try to keep my own face somewhat dispassionate.Now, a lot of people think that this is kind of idealistic, ridiculous, maybe even hopeless, but I just want to talk to you a little bit about why I think that the job I have is actually a privilege, okay, and"
2406,adjudicated,1,"I was in New York during Hurricane Sandy, and this little white dog called Maui was staying with me. Half the city was dark because of a power cut, and I was living on the dark side. Now, Maui was terrified of the dark, so I had to carry him up the stairs, actually down the stairs first, for his walk, and then bring him back up. I was also hauling gallons of bottles of water up to the seventh floor every day. And through all of this, I had to hold a torch between my teeth. The stores nearby"
2800,adjudicated,3,"Raise your hand if you've ever been asked the question ""What do you want to be when you grow up?""Now if you had to guess, how old would you say you were when you were first asked this question? You can just hold up fingers. Three. Five. Three. Five. Five. OK. Now, raise your hand if the question ""What do you want to be when you grow up?"" has ever caused you any anxiety.(Laughter)Any anxiety at all.I'm someone who's never been able to answer the question ""What do you want to be when you grow up?""See, the problem wasn't that"
2733,adjudicated,1,"You may not realize this, but there are more bacteria in your body than stars in our entire galaxy. This fascinating universe of bacteria inside of us is an integral part of our health, and our technology is evolving so rapidly that today we can program these bacteria like we program computers.Now, the diagram that you see here, I know it looks like some kind of sports play, but it is actually a blueprint of the first bacterial program I developed. And like writing software, we can print and write DNA into different algorithms and programs inside of bacteria. What"
2405,adjudicated,2,"I'm going to start by asking you a question: Is anyone familiar with the blue algae problem? Okay, so most of you are. I think we can all agree it's a serious issue. Nobody wants to drink blue algae-contaminated water, or swim in a blue algae-infested lake. Right?I hope you won't be disappointed, but today, I won't be talking about blue algae. Instead, I'll be talking about the main cause at the root of this issue, which I will be referring to as the phosphorus crisis. Why have I chosen to talk to you about the phosphorus crisis today? For"
2891,adjudicated,1,"[On April 3, 2016 we saw the largest data leak in history.] [The Panama Papers exposed rich and powerful people] [hiding vast amounts of money in offshore accounts.] [What does this mean?] [We called Robert Palmer of Global Witness to explain.]This week, there have been a whole slew and deluge of stories coming out from the leak of 11 million documents from a Panamanian-based law firm called Mossack Fonseca. The release of these papers from Panama lifts the veil on a tiny piece of the secretive offshore world. We get an insight into how clients and banks and lawyers go"
964,adjudicated,3,"Let's just get started here.Okay, just a moment.(Whirring)All right. (Laughter) Oh, sorry. Music) (Beatboxing)Thank you. Applause)"
2494,adjudicated,3,"Anyone in the room thought about sex today? (Laughter) Yeah, you did. Thank you for putting your hand up over there. Well, I'm here to provide you with some biological validation for your sordid daydreams. I'm here to tell you a few things that you might not have known about wild sex.Now, when humans think about sex, male and female forms are generally what come to mind, but for many millions of years, such specific categories didn't even exist. Sex was a mere fusion of bodies or a trickle of DNA shared between two or more beings. It wasn't until"
2809,adjudicated,1,"I want to tell you three stories about the power of relationships to solve the deep and complex social problems of this century.You know, sometimes it seems like all these problems of poverty, inequality, ill health, unemployment, violence, addiction — they're right there in one person's life. So I want to tell you about someone like this that I know. I'm going to call her Ella. Ella lives in a British city on a run down estate. The shops are closed, the pub's gone, the playground's pretty desolate and never used, and inside Ella's house, the tension is palpable and"
2828,adjudicated,1,"A hundred years ago this month, a 36-year-old Albert Einstein stood up in front of the Prussian Academy of Sciences in Berlin to present a radical new theory of space, time and gravity: the general theory of relativity.General relativity is unquestionably Einstein's masterpiece, a theory which reveals the workings of the universe at the grandest scales, capturing in one beautiful line of algebra everything from why apples fall from trees to the beginning of time and space.1915 must have been an exciting year to be a physicist. Two new ideas were turning the subject on its head. One was Einstein's"
2797,adjudicated,2,"Last year, I went on my first book tour. In 13 months, I flew to 14 countries and gave some hundred talks. Every talk in every country began with an introduction, and every introduction began, alas, with a lie: ""Taiye Selasi comes from Ghana and Nigeria,"" or ""Taiye Selasi comes from England and the States."" Whenever I heard this opening sentence, no matter the country that concluded it — England, America, Ghana, Nigeria — I thought, ""But that's not true."" Yes, I was born in England and grew up in the United States. My mum, born in England, and raised"
1078,adjudicated,2,"I'm here today representing a team of artists and technologists and filmmakers that worked together on a remarkable film project for the last four years. And along the way they created a breakthrough in computer visualization.So I want to show you a clip of the film now. Hopefully it won't stutter. And if we did our jobs well, you won't know that we were even involved.Voice (Video): I don't know how it's possible ... but you seem to have more hair.Brad Pitt: What if I told you that I wasn't getting older ... but I was getting younger than everybody"
1719,adjudicated,1,"My name is Arvind Gupta, and I'm a toymaker. I've been making toys for the last 30 years. The early '70s, I was in college. It was a very revolutionary time. It was a political ferment, so to say — students out in the streets of Paris, revolting against authority. America was jolted by the anti-Vietnam movement, the Civil Rights movement. In India, we had the Naxalite movement, the [unclear] movement. But you know, when there is a political churning of society, it unleashes a lot of energy. The National Movement of India was testimony to that. Lots of people"
2890,adjudicated,1,"Extraordinary claims require extraordinary evidence, and it is my job, my responsibility, as an astronomer to remind people that alien hypotheses should always be a last resort.Now, I want to tell you a story about that. It involves data from a NASA mission, ordinary people and one of the most extraordinary stars in our galaxy.It began in 2009 with the launch of NASA's Kepler mission. Kepler's main scientific objective was to find planets outside of our solar system. It did this by staring at a single field in the sky, this one, with all the tiny boxes. And in this"
2361,adjudicated,3,"In an age of global strife and climate change, I'm here to answer the all important question: Why is sex so damn good? If you're laughing, you know what I mean.Now, before we get to that answer, let me tell you about Chris Hosmer. Chris is a great friend of mine from my university days, but secretly, I hate him.Here's why. Back in university, we had a quick project to design some solar-powered clocks. Here's my clock. It uses something called the dwarf sunflower, which grows to about 12 inches in height. Now, as you know, sunflowers track the sun"
3001,adjudicated,1,"So, my journey began in the Bronx, New York, in a one-bedroom apartment, with my two sisters and immigrant mother. I loved our neighborhood. It was lively. There was all this merengue blasting, neighbors socializing on building stoops and animated conversations over domino playing. It was home, and it was sweet. But it wasn't simple. In fact, everyone at school knew the block where we lived, because it was where people came to buy weed and other drugs. And with drug-dealing comes conflict, so we often went to sleep to the sound of gunshots.I spent much of my childhood worried,"
3134,adjudicated,3,"I'm Chetan Bhatt and when I give my name, I'm often asked, ""Where are you from?"" And I normally say London.(Laughter)But of course, I know what they're really asking, so I say something like, ""Well, my grandparents and my mum were born in India, my dad and I were born in Kenya, and I was brought up in London. And then they've got me mapped. ""Ah, you're a Kenyan Asian. I've worked with one of those.""(Laughter)And from my name they probably assume that I'm a Hindu. And this sort of fixes me for them.But what about the Christians and the"
2514,adjudicated,2,"When I was born, there was really only one book about how to raise your children, and it was written by Dr. Spock. (Laughter) Thank you for indulging me. I have always wanted to do that.No, it was Benjamin Spock, and his book was called ""The Common Sense Book of Baby And Child Care."" It sold almost 50 million copies by the time he died. Today, I, as the mother of a six-year-old, walk into Barnes and Noble, and see this. And it is amazing the variety that one finds on those shelves. There are guides to raising an eco-friendly"
699,adjudicated,2,"Good morning, ladies and gentlemen. My name is Art Benjamin, and I am a ""mathemagician."" What that means is, I combine my loves of math and magic to do something I call ""mathemagics.""But before I get started, I have a quick question for the audience. By any chance, did anyone happen to bring with them this morning a calculator? Seriously, if you have a calculator with you, raise your hand. Raise your hand. Did your hand go up? Now bring it out, bring it out. Anybody else? I see, I see one way in the back. You sir, that's three."
1735,adjudicated,2,"When I was a child, I always wanted to be a superhero. I wanted to save the world and make everyone happy. But I knew that I'd need superpowers to make my dreams come true. So I used to embark on these imaginary journeys to find intergalactic objects from planet Krypton, which was a lot of fun, but didn't yield much result. When I grew up and realized that science fiction was not a good source for superpowers, I decided instead to embark on a journey of real science, to find a more useful truth.I started my journey in California,"
1829,adjudicated,1,"Humans in the developed world spend more than 90 percent of their lives indoors, where they breathe in and come into contact with trillions of life forms invisible to the naked eye: microorganisms. Buildings are complex ecosystems that are an important source of microbes that are good for us, and some that are bad for us. What determines the types and distributions of microbes indoors? Buildings are colonized by airborne microbes that enter through windows and through mechanical ventilation systems. And they are brought inside by humans and other creatures. The fate of microbes indoors depends on complex interactions with"
2823,adjudicated,2,"In the past few months, I've been traveling for weeks at a time with only one suitcase of clothes. One day, I was invited to an important event, and I wanted to wear something special and new for it. So I looked through my suitcase and I couldn't find anything to wear. I was lucky to be at the technology conference on that day, and I had access to 3D printers. So I quickly designed a skirt on my computer, and I loaded the file on the printer. It just printed the pieces overnight. The next morning, I just took"
891,adjudicated,1,"I have a tough job to do. You know, when I looked at the profile of the audience here, with their connotations and design, in all its forms, and with so much and so many people working on collaborative and networks, and so on, that I wanted to tell you, I wanted to build an argument for primary education in a very specific context. In order to do that in 20 minutes, I have to bring out four ideas — it's like four pieces of a puzzle. And if I succeed in doing that, maybe you would go back with"
2812,adjudicated,1,"Religion is more than belief. It's power, and it's influence. And that influence affects all of us, every day, regardless of your own belief. Despite the enormous influence of religion on the world today, we hold them to a different standard of scrutiny and accountability than any other sector of our society. For example, if there were a multinational organization, government or corporation today that said no female could be on a leadership board, not one woman could have a decision-making authority, not one woman could handle any financial matter, we would have outrage. There would be sanctions. And yet"
2990,adjudicated,1,"Hi. I want to talk about understanding, and the nature of understanding, and what the essence of understanding is, because understanding is something we aim for, everyone. We want to understand things. My claim is that understanding has to do with the ability to change your perspective. If you don't have that, you don't have understanding. So that is my claim.And I want to focus on mathematics. Many of us think of mathematics as addition, subtraction, multiplication, division, fractions, percent, geometry, algebra — all that stuff. But actually, I want to talk about the essence of mathematics as well. And"
576,adjudicated,3,"I do two things: I design mobile computers and I study brains. Today's talk is about brains and — (Audience member cheers) Yay! I have a brain fan out there. Laughter) If I could have my first slide, you'll see the title of my talk and my two affiliations. So what I'm going to talk about is why we don't have a good brain theory, why it is important that we should develop one and what we can do about it. I'll try to do all that in 20 minutes. I have two affiliations. Most of you know me from"
1946,adjudicated,1,"I'm actually going to share something with you I haven't talked about probably in more than 10 years. So bear with me as I take you through this journey. When I was 22 years old, I came home from work, put a leash on my dog and went for my usual run. I had no idea that at that moment, my life was going to change forever. While I was preparing my dog for the run, a man was finishing drinking at a bar, picked up his car keys, got into a car and headed south, or wherever he was."
1763,adjudicated,2,"When I was growing up in Montana, I had two dreams. I wanted to be a paleontologist, a dinosaur paleontologist, and I wanted to have a pet dinosaur. And so that's what I've been striving for all of my life. I was very fortunate early in my career. I was fortunate in finding things. I wasn't very good at reading things. In fact, I don't read much of anything. I am extremely dyslexic, and so reading is the hardest thing I do. But instead, I go out and I find things. Then I just pick things up. I basically practice"
1120,adjudicated,1,"I don't know what the hell I'm doing here. I was born in a Scots Presbyterian ghetto in Canada, and dropped out of high school. I don't own a cell phone, and I paint on paper using gouache, which hasn't changed in 600 years. But about three years ago I had an art show in New York, and I titled it ""Serious Nonsense."" So I think I'm actually the first one here — I lead. I called it ""Serious Nonsense"" because on the serious side, I use a technique of painstaking realism of editorial illustration from when I was a"
2662,adjudicated,2,"My students and I work on very tiny robots. Now, you can think of these as robotic versions of something that you're all very familiar with: an ant. We all know that ants and other insects at this size scale can do some pretty incredible things. We've all seen a group of ants, or some version of that, carting off your potato chip at a picnic, for example.But what are the real challenges of engineering these ants? Well, first of all, how do we get the capabilities of an ant in a robot at the same size scale? Well, first"
2755,adjudicated,2,"So in 1885, Karl Benz invented the automobile. Later that year, he took it out for the first public test drive, and — true story — crashed into a wall. For the last 130 years, we've been working around that least reliable part of the car, the driver. We've made the car stronger. We've added seat belts, we've added air bags, and in the last decade, we've actually started trying to make the car smarter to fix that bug, the driver.Now, today I'm going to talk to you a little bit about the difference between patching around the problem with"
1669,adjudicated,1,"Ten years ago exactly, I was in Afghanistan. I was covering the war in Afghanistan, and I witnessed, as a reporter for Al Jazeera, the amount of suffering and destruction that emerged out of a war like that. Then, two years later, I covered another war — the war in Iraq. I was placed at the center of that war because I was covering the war from the northern part of Iraq. And the war ended with a regime change, like the one in Afghanistan. And that regime that we got rid of was actually a dictatorship, an authoritarian regime,"
1993,adjudicated,2,"When I was nine years old, I went off to summer camp for the first time. And my mother packed me a suitcase full of books, which to me seemed like a perfectly natural thing to do. Because in my family, reading was the primary group activity. And this might sound antisocial to you, but for us it was really just a different way of being social. You have the animal warmth of your family sitting right next to you, but you are also free to go roaming around the adventureland inside your own mind. And I had this idea"
2170,adjudicated,3,"Five years ago, I experienced a bit of what it must have been like to be Alice in Wonderland. Penn State asked me, a communications teacher, to teach a communications class for engineering students. And I was scared. (Laughter) Really scared. Scared of these students with their big brains and their big books and their big, unfamiliar words. But as these conversations unfolded, I experienced what Alice must have when she went down that rabbit hole and saw that door to a whole new world. That's just how I felt as I had those conversations with the students. I was"
1940,adjudicated,2,"I'm here to spread the word about the magnificence of spiders and how much we can learn from them. Spiders are truly global citizens. You can find spiders in nearly every terrestrial habitat. This red dot marks the Great Basin of North America, and I'm involved with an alpine biodiversity project there with some collaborators. Here's one of our field sites, and just to give you a sense of perspective, this little blue smudge here, that's one of my collaborators. This is a rugged and barren landscape, yet there are quite a few spiders here. Turning rocks over revealed this"
1223,adjudicated,1,"Early visions of wireless power actually were thought of by Nikola Tesla basically about 100 years ago. The thought that you wouldn't want to transfer electric power wirelessly, no one ever thought of that. They thought, ""Who would use it if you didn't?"" And so, in fact, he actually set about doing a variety of things. Built the Tesla coil. This tower was built on Long Island back at the beginning of the 1900s. And the idea was, it was supposed to be able to transfer power anywhere on Earth. We'll never know if this stuff worked. Actually, I think"
2734,adjudicated,1,"In June of 1998, Tori Murden McClure left Nags Head, North Carolina for France.That's her boat, the American Pearl. It's 23 feet long and just six feet across at its widest point. The deck was the size of a cargo bed of a Ford F-150 pickup truck. Tori and her friends built it by hand, and it weighed about 1,800 pounds. Her plan was to row it alone across the Atlantic Ocean — no motor, no sail — something no woman and no American had ever done before. This would be her route: over 3,600 miles across the open North"
1897,adjudicated,1,"I am a reformed marketer, and I now work in international development. In October, I spent some time in the Democratic Republic of Congo, which is the [second] largest country in Africa. In fact, it's as large as Western Europe, but it only has 300 miles of paved roads. The DRC is a dangerous place. In the past 10 years, five million people have died due to a war in the east. But war isn't the only reason that life is difficult in the DRC.There are many health issues as well. In fact, the HIV prevalence rate is 1.3 percent"
1950,adjudicated,2,"Do you remember the story of Odysseus and the Sirens from high school or junior high school? There was this hero, Odysseus, who's heading back home after the Trojan War. And he's standing on the deck of his ship, he's talking to his first mate, and he's saying, ""Tomorrow, we will sail past those rocks, and on those rocks sit some beautiful women called Sirens. And these women sing an enchanting song, a song so alluring that all sailors who hear it crash into the rocks and die."" Now you would expect, given that, that they would choose an alternate"
1688,adjudicated,3,"I just came back from a community that holds the secret to human survival. It's a place where women run the show, have sex to say hello, and play rules the day — where fun is serious business. And no, this isn't Burning Man or San Francisco. (Laughter) Ladies and gentlemen, meet your cousins. This is the world of wild bonobos in the jungles of Congo. Bonobos are, together with chimpanzees, your living closest relative. That means we all share a common ancestor, an evolutionary grandmother, who lived around six million years ago. Now, chimpanzees are well-known for their aggression.(Laughter)But"
2846,adjudicated,2,"Code is the next universal language. In the seventies, it was punk music that drove the whole generation. In the eighties, it was probably money. But for my generation of people, software is the interface to our imagination and our world. And that means that we need a radically, radically more diverse set of people to build those products, to not see computers as mechanical and lonely and boring and magic, to see them as things that they can tinker and turn around and twist, and so forth.My personal journey into the world of programming and technology started at the"
355,adjudicated,1,"Let me show you some images of what I consider to be the cities of tomorrow. So, that's Kibera, the largest squatter community in Nairobi. This is the squatter community in Sanjay Gandhi National Park in Bombay, India, what's called Mumbai these days. This is Hosinia, the largest and most urbanized favela in Rio de Janeiro. And this is Sultanbelyi, which is one of the largest squatter communities in Istanbul. They are what I consider to be the cities of tomorrow, the new urban world.Now, why do I say that? To tell you about that I have to talk about"
2446,adjudicated,1,"I have spent the last years trying to resolve two enigmas: Why is productivity so disappointing in all the companies where I work? I have worked with more than 500 companies. Despite all the technological advances — computers, I.T., communications, telecommunications, the Internet. Enigma number two: Why is there so little engagement at work? Why do people feel so miserable, even actively disengaged? Disengaging their colleagues. Acting against the interest of their company. Despite all the affiliation events, the celebration, the people initiatives, the leadership development programs to train managers on how to better motivate their teams.At the beginning, I"
1339,adjudicated,1,"Something called the Danish Twin Study established that only about 10 percent of how long the average person lives, within certain biological limits, is dictated by our genes. The other 90 percent is dictated by our lifestyle. So the premise of Blue Zones: if we can find the optimal lifestyle of longevity we can come up with a de facto formula for longevity.But if you ask the average American what the optimal formula of longevity is, they probably couldn't tell you. They've probably heard of the South Beach Diet, or the Atkins Diet. You have the USDA food pyramid. There"
3140,adjudicated,3,"I was born and raised in Dakar, Senegal, and through a combination of accidents and cosmic justice, became a chef in the US.(Laughter)When I first arrived in New York, I began working in these restaurants — different types of restaurants — from French bistro to Italian, global ethnic to modern American. At the time, New York was already well-established as a food capital of the world. However ... with the exception of a few West African and Ethiopian mom-and-pop eateries, there was no such thing as African cuisine in the entire city.Early in my life, I was influenced by Senegal's"
3021,adjudicated,1,"The last time I heard my son's voice was when he walked out the front door on his way to school. He called out one word in the darkness: ""Bye.""It was April 20, 1999. Later that morning, at Columbine High School, my son Dylan and his friend Eric killed 12 students and a teacher and wounded more than 20 others before taking their own lives. Thirteen innocent people were killed, leaving their loved ones in a state of grief and trauma. Others sustained injuries, some resulting in disfigurement and permanent disability. But the enormity of the tragedy can't be measured"
1771,adjudicated,2,"I'm here today to start a revolution. Now before you get up in arms, or you break into song, or you pick a favorite color, I want to define what I mean by revolution. By revolution, I mean a drastic and far-reaching change in the way we think and behave — the way we think and the way we behave. Now why, Steve, why do we need a revolution? We need a revolution because things aren't working; they're just not working. And that makes me really sad because I'm sick and tired of things not working. You know, I'm sick"
840,adjudicated,1,"Those of you who know me know how passionate I am about opening the space frontier. So when I had the chance to give the world's expert in gravity the experience of zero gravity, it was incredible. And I want to tell you that story. I first met him through the Archon X PRIZE for Genomics. It's a competition we're holding, the second X PRIZE, for the first team to sequence 100 human genomes in 10 days. We have something called the Genome 100 — 100 individuals we're sequencing as part of that. Craig Venter chairs that event.And I met"
